url,source,source_file,content_type,corresponding_content,confidence,target_strategy,notes
https://puertasyserviciosindustriales.com/rolli-zip.php,DIRECT_FILE,rolli-zip.php,PRODUCT_PAGE,rolli-zip.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK glg-porte-industriali.php:37; Otra evidencia: INTERNAL_LINK glg-porte-industriali.php:42; Otra evidencia: INTERNAL_LINK glg-porte-industriali.php:46; Otra evidencia: INTERNAL_LINK puertas-rapidas.php:123; Otra evidencia: INTERNAL_LINK puertas-rapidas.php:128; Otra evidencia: INTERNAL_LINK puertas-rapidas.php:132"
https://puertasyserviciosindustriales.com/rytec.php,DIRECT_FILE,rytec.php,BRAND_PAGE,rytec.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK iconos-marcas.php:61; Otra evidencia: INTERNAL_LINK links-menu-marcas.php:10; Otra evidencia: INTERNAL_LINK marcas.php:88"
https://puertasyserviciosindustriales.com/sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php,DIRECT_FILE,sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php,PRODUCT_PAGE,sector-puertas-rapidas-enrollables-de-sectores-intercambiables-y-contrapesos.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/sector-reset.php,DIRECT_FILE,sector-reset.php,PRODUCT_PAGE,sector-reset.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/sellos-de-anden.php,DIRECT_FILE,sellos-de-anden.php,PRODUCT_PAGE,sellos-de-anden.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK dockman.php:110; Otra evidencia: INTERNAL_LINK dockman.php:115; Otra evidencia: INTERNAL_LINK dockman.php:119; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:70; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:75; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:79"
https://puertasyserviciosindustriales.com/sellos-nacionales.php,DIRECT_FILE,sellos-nacionales.php,PRODUCT_PAGE,sellos-nacionales.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:88; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:93; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:97"
https://puertasyserviciosindustriales.com/sellos-para-anden-shelter-de-soporte-flexible.php,DIRECT_FILE,sellos-para-anden-shelter-de-soporte-flexible.php,PRODUCT_PAGE,sellos-para-anden-shelter-de-soporte-flexible.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:51; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:56; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:60"
https://puertasyserviciosindustriales.com/sellos-para-anden.php,DIRECT_FILE,sellos-para-anden.php,CATEGORY_PAGE,sellos-para-anden.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK equipos-y-accesorios-para-anden-de-carga.php:91; Otra evidencia: INTERNAL_LINK equipos-y-accesorios-para-anden-de-carga.php:96; Otra evidencia: INTERNAL_LINK equipos-y-accesorios-para-anden-de-carga.php:100; Otra evidencia: INTERNAL_LINK index-estatico.php:195"
https://puertasyserviciosindustriales.com/semaforos-senalizaciones-para-anden.php,DIRECT_FILE,semaforos-senalizaciones-para-anden.php,CATEGORY_PAGE,semaforos-senalizaciones-para-anden.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK equipos-y-accesorios-para-anden-de-carga.php:110; Otra evidencia: INTERNAL_LINK equipos-y-accesorios-para-anden-de-carga.php:115; Otra evidencia: INTERNAL_LINK equipos-y-accesorios-para-anden-de-carga.php:119; Otra evidencia: INTERNAL_LINK index-estatico.php:196"
https://puertasyserviciosindustriales.com/serie-620.php,DIRECT_FILE,serie-620.php,PRODUCT_PAGE,serie-620.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/serie-x130-motor-para-cortina-oculto.php,DIRECT_FILE,serie-x130-motor-para-cortina-oculto.php,PRODUCT_PAGE,serie-x130-motor-para-cortina-oculto.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK bft.php:55; Otra evidencia: INTERNAL_LINK bft.php:60; Otra evidencia: INTERNAL_LINK bft.php:64; Otra evidencia: INTERNAL_LINK operadores-puertas-seccionales-cortinas.php:87; Otra evidencia: INTERNAL_LINK operadores-puertas-seccionales-cortinas.php:92; Otra evidencia: INTERNAL_LINK operadores-puertas-seccionales-cortinas.php:96"
https://puertasyserviciosindustriales.com/sg-onixx-600.php,DIRECT_FILE,sg-onixx-600.php,PRODUCT_PAGE,sg-onixx-600.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/shelter-abrigo-estacionario-blue-giant.php,DIRECT_FILE,shelter-abrigo-estacionario-blue-giant.php,PRODUCT_PAGE,shelter-abrigo-estacionario-blue-giant.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK blue-giant.php:37; Otra evidencia: INTERNAL_LINK blue-giant.php:42; Otra evidencia: INTERNAL_LINK blue-giant.php:46; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:33; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:38; Otra evidencia: INTERNAL_LINK sellos-para-anden.php:42"
https://puertasyserviciosindustriales.com/smart-puertas-rapidas-enrollables-de-sectores-intercambiables-con-motor-externo.php,DIRECT_FILE,smart-puertas-rapidas-enrollables-de-sectores-intercambiables-con-motor-externo.php,PRODUCT_PAGE,smart-puertas-rapidas-enrollables-de-sectores-intercambiables-con-motor-externo.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/soluciones.php,DIRECT_FILE,soluciones.php,CATEGORY_PAGE,soluciones.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK index-estatico.php:17; Otra evidencia: INTERNAL_LINK index-estatico.php:351; Otra evidencia: INTERNAL_LINK index-resp.php:17; Otra evidencia: INTERNAL_LINK index-resp.php:218; Otra evidencia: INTERNAL_LINK index.php:25; Otra evidencia: INTERNAL_LINK index.php:373; Otra evidencia: INTERNAL_LINK nosotros.php:30"
https://puertasyserviciosindustriales.com/sprint-automatizaciones-para-puertas-peatonales-pequenas-dimensiones.php,DIRECT_FILE,sprint-automatizaciones-para-puertas-peatonales-pequenas-dimensiones.php,PRODUCT_PAGE,sprint-automatizaciones-para-puertas-peatonales-pequenas-dimensiones.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/star1000-receptor-comercial.php,DIRECT_FILE,star1000-receptor-comercial.php,PRODUCT_PAGE,star1000-receptor-comercial.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/star4-vehicle-restraint.php,DIRECT_FILE,star4-vehicle-restraint.php,PRODUCT_PAGE,star4-vehicle-restraint.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK kelley.php:56; Otra evidencia: INTERNAL_LINK kelley.php:61; Otra evidencia: INTERNAL_LINK kelley.php:65; Otra evidencia: INTERNAL_LINK retenedores-de-vehiculos.php:51; Otra evidencia: INTERNAL_LINK retenedores-de-vehiculos.php:56; Otra evidencia: INTERNAL_LINK retenedores-de-vehiculos.php:60"
https://puertasyserviciosindustriales.com/tiras-plasticas-hawaianas.php,DIRECT_FILE,tiras-plasticas-hawaianas.php,SEO_LANDING,tiras-plasticas-hawaianas.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/tiras-plasticas.php,DIRECT_FILE,tiras-plasticas.php,CATEGORY_PAGE,tiras-plasticas.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK index-estatico.php:137; Otra evidencia: INTERNAL_LINK industrial.php:141; Otra evidencia: INTERNAL_LINK industrial.php:146; Otra evidencia: INTERNAL_LINK industrial.php:150"
https://puertasyserviciosindustriales.com/traffic.php,DIRECT_FILE,traffic.php,PRODUCT_PAGE,traffic.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/upper-up8e-barreras-automaticas-de-hasta-8-m.php,DIRECT_FILE,upper-up8e-barreras-automaticas-de-hasta-8-m.php,PRODUCT_PAGE,upper-up8e-barreras-automaticas-de-hasta-8-m.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/vertigo.php,DIRECT_FILE,vertigo.php,PRODUCT_PAGE,vertigo.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK cortinas-enrollables-industriales.php:304; Otra evidencia: INTERNAL_LINK cortinas-enrollables-industriales.php:309; Otra evidencia: INTERNAL_LINK cortinas-enrollables-industriales.php:313; Otra evidencia: INTERNAL_LINK glg-porte-industriali.php:74; Otra evidencia: INTERNAL_LINK glg-porte-industriali.php:79; Otra evidencia: INTERNAL_LINK glg-porte-industriali.php:83"
https://puertasyserviciosindustriales.com/wayne-dalton.php,DIRECT_FILE,wayne-dalton.php,BRAND_PAGE,wayne-dalton.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK iconos-marcas.php:16; Otra evidencia: INTERNAL_LINK links-menu-marcas.php:5; Otra evidencia: INTERNAL_LINK marcas.php:43"
https://puertasyserviciosindustriales.com/wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,DIRECT_FILE,wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,PRODUCT_PAGE,wel-aotmatizacion-de-puertas-peatonales-pequena-y-robusta.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/xel-5-selector-de-llave.php,DIRECT_FILE,xel-5-selector-de-llave.php,PRODUCT_PAGE,xel-5-selector-de-llave.php,CONFIRMED,PRESERVE,"Análisis estático; HTTP e indexación real UNKNOWN; title genérico heredado; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/,INTERNAL_LINK,sitemap.xml,URL sitemap,index.php,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/fichas/Puerta-incendio-Door-Loock.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta-incendio-Door-Loock.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-contra-incendio.php:32; Otra evidencia: DIRECT_FILE fichas/Puerta-incendio-Door-Loock.pdf"
https://puertasyserviciosindustriales.com/fichas/Puertas-contra-incendio.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puertas-contra-incendio.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-contra-incendio.php:33; Otra evidencia: DIRECT_FILE fichas/Puertas-contra-incendio.pdf"
https://puertasyserviciosindustriales.com/fichas/Puerta_Estandar_Door-Lock.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta_Estandar_Door-Lock.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-estandar.php:32; Otra evidencia: DIRECT_FILE fichas/Puerta_Estandar_Door-Lock.pdf"
https://puertasyserviciosindustriales.com/fichas/Puerta-Standar-Folleto.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta-Standar-Folleto.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-estandar.php:33; Otra evidencia: DIRECT_FILE fichas/Puerta-Standar-Folleto.pdf"
https://puertasyserviciosindustriales.com/fichas/Puerta-Estandar-Reforzada-Door-Lock.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta-Estandar-Reforzada-Door-Lock.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-estandar-reforzada.php:32; Otra evidencia: DIRECT_FILE fichas/Puerta-Estandar-Reforzada-Door-Lock.pdf"
https://puertasyserviciosindustriales.com/fichas/Puerta-Standar-Reforzada-folleto.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta-Standar-Reforzada-folleto.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-estandar-reforzada.php:33; Otra evidencia: DIRECT_FILE fichas/Puerta-Standar-Reforzada-folleto.pdf"
https://puertasyserviciosindustriales.com/fichas/Puerta-Holandesa-Door-Lock.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta-Holandesa-Door-Lock.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-holandesa.php:32; Otra evidencia: DIRECT_FILE fichas/Puerta-Holandesa-Door-Lock.pdf"
https://puertasyserviciosindustriales.com/fichas/CONTRA_EXPLOSION.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/CONTRA_EXPLOSION.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-contra-explosion.php:31; Otra evidencia: DIRECT_FILE fichas/CONTRA_EXPLOSION.pdf"
https://puertasyserviciosindustriales.com/fichas/Puerta-Blindada1.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta-Blindada1.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-blindadas.php:32; Otra evidencia: DIRECT_FILE fichas/Puerta-Blindada1.pdf"
https://puertasyserviciosindustriales.com/fichas/Ventana-blindad-y-pasa-documentos.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Ventana-blindad-y-pasa-documentos.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-blindadas.php:33; Otra evidencia: DIRECT_FILE fichas/Ventana-blindad-y-pasa-documentos.pdf"
https://puertasyserviciosindustriales.com/fichas/Puertas-Rayosx-folleto.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puertas-Rayosx-folleto.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-contra-rayos-x.php:32; Otra evidencia: DIRECT_FILE fichas/Puertas-Rayosx-folleto.pdf"
https://puertasyserviciosindustriales.com/fichas/Puerta-Rayos-X-fabricaci%C3%B3n.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Puerta-Rayos-X-fabricación.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; CONFIRMED prueba evidencia local, no respuesta HTTP"
https://puertasyserviciosindustriales.com/fichas/13.0.Folleto-Operador-AccessPRO-FS1000-SPEED-hoja-tecnica.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/13.0.Folleto-Operador-AccessPRO-FS1000-SPEED-hoja-tecnica.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK accesspro-fs1000speed.php:32; Otra evidencia: INTERNAL_LINK operadores-puerta-abatible.php:31; Otra evidencia: INTERNAL_LINK operadores-puerta-corrediza-residencial.php:31; Otra evidencia: INTERNAL_LINK operadores-puertas-ascendentes.php:31; Otra evidencia: INTERNAL_LINK q-silent-max-eagle-3-4-hp.php:32; Otra evidencia: DIRECT_FILE fichas/13.0.Folleto-Operador-AccessPRO-FS1000-SPEED-hoja-tecnica.pdf"
https://puertasyserviciosindustriales.com/fichas/rolling-service-doors-625-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/rolling-service-doors-625-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK cortina-serie-625.php:31; Otra evidencia: DIRECT_FILE fichas/rolling-service-doors-625-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/commercial-aluminum-door-systems-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/commercial-aluminum-door-systems-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK cortina-en-aluminio-serie-511-521.php:31; Otra evidencia: DIRECT_FILE fichas/commercial-aluminum-door-systems-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/lisos.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/lisos.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK coleccion-modern-steel.php:36; Otra evidencia: DIRECT_FILE fichas/lisos.pdf"
https://puertasyserviciosindustriales.com/fichas/rolling-steel-doors-610-620-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/rolling-steel-doors-610-620-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK cortina-serie-620.php:31; Otra evidencia: DIRECT_FILE fichas/rolling-steel-doors-610-620-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/sectional-thermacore-doors-592-599-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/sectional-thermacore-doors-592-599-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-seccional-de-acero-thermacore-serie-592.php:36; Otra evidencia: DIRECT_FILE fichas/sectional-thermacore-doors-592-599-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/RSIDENCIAL-SERIE-PREMIUM.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/RSIDENCIAL-SERIE-PREMIUM.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK coleccion-classic.php:27; Otra evidencia: DIRECT_FILE fichas/RSIDENCIAL-SERIE-PREMIUM.pdf"
https://puertasyserviciosindustriales.com/fichas/rolling-service-doors-600-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/rolling-service-doors-600-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK cortina-serie-600.php:31; Otra evidencia: DIRECT_FILE fichas/rolling-service-doors-600-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/fireking-fire-door-systems-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/fireking-fire-door-systems-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK cortina-serie-630.php:31; Otra evidencia: DIRECT_FILE fichas/fireking-fire-door-systems-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/Operador-RHX-Folleto-comercial-para-cortina.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Operador-RHX-Folleto-comercial-para-cortina.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK operador-comercial-rhx.php:31; Otra evidencia: DIRECT_FILE fichas/Operador-RHX-Folleto-comercial-para-cortina.pdf"
https://puertasyserviciosindustriales.com/fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK fire-rated-doors-firestar-models-700-700c.php:31; Otra evidencia: DIRECT_FILE fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf"
https://puertasyserviciosindustriales.com/fichas/sectional-steel-door-model-150-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/sectional-steel-door-model-150-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-seccionales-de-acero-aisladas-thermospan-modelo-150.php:31; Otra evidencia: INTERNAL_LINK puertas-seccionales-de-acero-aisladas-thermospan.php:32; Otra evidencia: DIRECT_FILE fichas/sectional-steel-door-model-150-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/sectional-steel-door-2415-brochure.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/sectional-steel-door-2415-brochure.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puertas-seccionales-de-acero-modelo-2415.php:36; Otra evidencia: DIRECT_FILE fichas/sectional-steel-door-2415-brochure.pdf"
https://puertasyserviciosindustriales.com/fichas/CMDC-3717-3718-11.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/CMDC-3717-3718-11.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK energy-series-with-intellicore-37171-3-4.php:31; Otra evidencia: DIRECT_FILE fichas/CMDC-3717-3718-11.pdf"
https://puertasyserviciosindustriales.com/fichas/M-28R.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/M-28R.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK energy-series-with-intellicore-37171-3-4.php:32; Otra evidencia: DIRECT_FILE fichas/M-28R.pdf"
https://puertasyserviciosindustriales.com/fichas/CMDC-0524SP-14-1.pdf,DIRECT_FILE,sitemap.xml,URL sitemap,fichas/CMDC-0524SP-14-1.pdf,CONFIRMED,PRESERVE,"Literal de sitemap.xml; existencia pública sin verificar; referencia adicional: Archivo local existente; no se infiere indexación; CONFIRMED prueba evidencia local, no respuesta HTTP; Otra evidencia: INTERNAL_LINK puerta-de-acero-acanalado-modelos-524.php:31; Otra evidencia: DIRECT_FILE fichas/CMDC-0524SP-14-1.pdf"
